Name,Year,Month,Day,Hour,Lat,Lon,Intensity_MSLP,Intensity_WS,Intensity_Cat,right_lat,right_lon,left_lat,left_lon
KARL,2016,09,14,00,15.5,-21.9,1009.0,25.0,TD,-23.83,11.09,-19.85,19.79
KARL,2016,09,14,06,16.2,-23.2,1009.0,25.0,TD,-24.87,11.63,-21.4,20.65
KARL,2016,09,14,12,16.8,-24.5,1009.0,30.0,TD,-25.62,11.99,-23.23,21.52
KARL,2016,09,14,18,17.2,-25.8,1009.0,30.0,TD,-26.24,12.22,-25.19,22.14
KARL,2016,09,15,00,17.4,-27.3,1009.0,30.0,TD,-27.49,12.34,-26.93,22.43
KARL,2016,09,15,06,17.5,-28.7,1008.0,35.0,TD,-28.96,12.38,-28.25,22.59
KARL,2016,09,15,12,17.6,-29.8,1007.0,35.0,TD,-30.08,12.42,-29.32,22.74
KARL,2016,09,15,18,17.7,-30.8,1006.0,35.0,TD,-31.08,12.47,-30.32,22.89
KARL,2016,09,16,00,17.8,-31.8,1004.0,40.0,TS,-32.44,12.54,-30.95,22.97
KARL,2016,09,16,06,18.0,-32.8,1004.0,40.0,TS,-33.78,12.75,-31.61,23.12
KARL,2016,09,16,12,18.3,-33.8,1004.0,40.0,TS,-34.35,12.91,-33.02,23.61
KARL,2016,09,16,18,18.5,-34.9,1004.0,40.0,TS,-34.5,13.05,-35.06,23.99
KARL,2016,09,17,00,18.4,-36.2,1004.0,40.0,TS,-35.78,12.87,-36.37,23.98
KARL,2016,09,17,06,18.3,-37.4,1004.0,40.0,TS,-36.97,12.68,-37.56,23.96
KARL,2016,09,17,12,18.2,-38.6,1004.0,40.0,TS,-38.15,12.49,-38.77,23.96
KARL,2016,09,17,18,18.1,-39.7,1005.0,40.0,TS,-38.89,12.38,-40.23,23.93
KARL,2016,09,18,00,17.9,-40.7,1006.0,35.0,TD,-40.55,11.98,-40.55,23.82
KARL,2016,09,18,06,17.9,-41.8,1006.0,35.0,TD,-41.94,11.86,-41.35,23.88
KARL,2016,09,18,12,18.0,-42.9,1006.0,35.0,TD,-42.97,11.86,-42.51,24.1
KARL,2016,09,18,18,18.1,-44.3,1006.0,35.0,TD,-44.13,11.83,-44.13,24.37
KARL,2016,09,19,00,18.1,-45.6,1006.0,35.0,TD,-45.68,11.67,-45.17,24.47
KARL,2016,09,19,06,18.2,-46.8,1006.0,35.0,TD,-47.21,11.63,-46.02,24.62
KARL,2016,09,19,12,18.4,-47.8,1006.0,35.0,TD,-49.14,11.92,-46.12,24.51
KARL,2016,09,19,18,19.0,-48.9,1006.0,35.0,TD,-50.08,12.32,-47.36,25.33
KARL,2016,09,20,00,19.7,-50.3,1006.0,35.0,TD,-50.55,12.65,-49.63,26.62
KARL,2016,09,20,06,20.0,-52.1,1006.0,35.0,TD,-51.87,12.7,-51.87,27.3
KARL,2016,09,20,12,20.0,-53.7,1006.0,35.0,TD,-53.46,12.43,-53.46,27.57
KARL,2016,09,20,18,20.0,-54.9,1006.0,35.0,TD,-54.65,12.21,-54.65,27.79
KARL,2016,09,21,00,20.0,-56.0,1006.0,35.0,TD,-56.28,11.94,-55.21,27.84
KARL,2016,09,21,06,20.2,-56.9,1006.0,30.0,TD,-58.8,12.53,-54.58,27.05
KARL,2016,09,21,12,20.8,-57.5,1007.0,30.0,TD,-59.36,12.97,-55.21,27.79
KARL,2016,09,21,18,21.5,-58.2,1007.0,30.0,TD,-60.0,13.47,-55.95,28.66
KARL,2016,09,22,00,22.5,-59.2,1007.0,30.0,TD,-60.78,14.07,-57.13,30.07
KARL,2016,09,22,06,23.5,-60.3,1007.0,30.0,TD,-61.31,14.51,-58.72,31.81
KARL,2016,09,22,12,24.4,-61.7,1007.0,30.0,TD,-62.84,15.04,-59.97,32.93
KARL,2016,09,22,18,25.3,-62.9,1005.0,35.0,TD,-64.96,16.19,-60.34,33.09
KARL,2016,09,23,00,26.4,-63.7,1001.0,40.0,TS,-65.87,17.14,-61.03,34.21
KARL,2016,09,23,06,27.3,-64.3,997.0,50.0,TS,-66.42,17.77,-61.66,35.32
KARL,2016,09,23,12,28.2,-64.9,992.0,50.0,TS,-67.93,19.87,-61.5,34.75
KARL,2016,09,23,18,29.2,-65.3,988.0,55.0,TS,-69.8,29.09,-60.8,29.28
KARL,2016,09,24,00,30.3,-65.3,990.0,55.0,TS,-68.32,38.79,-61.91,23.65
KARL,2016,09,24,06,31.5,-64.8,990.0,55.0,TS,-65.35,42.1,-63.53,21.59
KARL,2016,09,24,12,32.2,-63.3,994.0,55.0,TS,-63.77,42.25,-62.15,22.7
KARL,2016,09,24,18,32.9,-61.5,994.0,55.0,TS,-62.1,42.34,-60.28,24.0
KARL,2016,09,25,00,33.8,-59.3,992.0,55.0,TS,-60.2,42.55,-57.85,25.63
KARL,2016,09,25,06,35.8,-55.1,990.0,60.0,TS,-56.21,43.53,-53.53,28.57
KARL,2016,09,25,12,38.1,-50.4,986.0,60.0,TS,-51.81,44.9,-48.61,31.74
KARL,2016,09,25,18,41.0,-45.0,980.0,60.0,TS,-47.21,46.65,-42.53,35.79
KARL,2016,09,26,00,45.0,-39.9,986.0,55.0,TS,-39.75,50.85,-39.75,39.15
LISA,2016,09,19,06,13.2,-26.7,1008.0,25.0,TD,-27.89,8.32,-25.34,17.97
LISA,2016,09,19,12,13.4,-27.3,1007.0,30.0,TD,-28.72,8.57,-25.72,18.11
LISA,2016,09,19,18,13.6,-27.8,1007.0,30.0,TD,-29.53,8.87,-25.92,18.18
LISA,2016,09,20,00,13.9,-28.4,1007.0,30.0,TD,-30.28,9.21,-26.37,18.42
LISA,2016,09,20,06,14.4,-29.3,1007.0,30.0,TD,-32.18,10.38,-26.31,18.19
LISA,2016,09,20,12,15.1,-30.0,1006.0,35.0,TD,-33.28,11.48,-26.63,18.48
LISA,2016,09,20,18,16.0,-30.7,1004.0,40.0,TS,-33.81,12.16,-27.48,19.59
LISA,2016,09,21,00,16.7,-31.3,1004.0,40.0,TS,-34.52,12.96,-27.98,20.19
LISA,2016,09,21,06,17.2,-31.7,1002.0,45.0,TS,-34.91,13.43,-28.39,20.71
LISA,2016,09,21,12,17.7,-32.1,1002.0,45.0,TS,-35.93,14.86,-28.21,20.31
LISA,2016,09,21,18,18.3,-32.4,1004.0,40.0,TS,-36.23,15.44,-28.51,20.92
LISA,2016,09,22,00,18.9,-32.7,1005.0,40.0,TS,-34.8,14.11,-30.43,23.46
LISA,2016,09,22,06,19.3,-33.3,1004.0,40.0,TS,-35.7,14.69,-30.74,23.66
LISA,2016,09,22,12,19.7,-33.8,999.0,45.0,TS,-37.25,16.15,-30.26,22.97
LISA,2016,09,22,18,20.3,-34.2,999.0,45.0,TS,-36.97,15.95,-31.28,24.37
LISA,2016,09,23,00,20.9,-34.8,1003.0,40.0,TS,-37.56,16.5,-31.89,25.01
LISA,2016,09,23,06,21.5,-35.4,1007.0,35.0,TD,-38.15,17.05,-32.5,25.65
LISA,2016,09,23,12,22.0,-35.9,1008.0,35.0,TD,-38.64,17.51,-33.01,26.18
LISA,2016,09,23,18,22.4,-36.3,1009.0,35.0,TD,-39.02,17.88,-33.42,26.61
LISA,2016,09,24,00,22.9,-36.8,1009.0,35.0,TD,-39.78,18.6,-33.68,26.87
LISA,2016,09,24,06,23.6,-37.4,1007.0,40.0,TS,-40.32,19.21,-34.33,27.65
LISA,2016,09,24,12,24.4,-38.1,1007.0,40.0,TS,-39.47,18.9,-36.49,29.68
LISA,2016,09,24,18,24.9,-39.2,1009.0,35.0,TD,-40.42,19.27,-37.71,30.32
LISA,2016,09,25,00,25.4,-40.4,1011.0,30.0,TD,-43.16,20.63,-37.46,29.78
LISA,2016,09,25,06,26.5,-41.4,1011.0,30.0,TD,-43.95,21.46,-38.64,31.14
LISA,2016,09,25,12,27.6,-42.5,1012.0,30.0,TD,-47.0,27.55,-38.0,27.64
LISA,2016,09,25,18,28.9,-42.5,1013.0,35.0,TD,-46.32,32.22,-38.59,25.96
LISA,2016,09,26,00,29.8,-42.1,1014.0,40.0,TS,-44.49,35.04,-39.49,24.96
LISA,2016,09,26,06,30.6,-41.2,1014.0,40.0,TS,-44.44,34.85,-37.82,26.76
LISA,2016,09,26,12,31.6,-40.5,1014.0,40.0,TS,-40.35,37.5,-40.35,25.7
MATTHEW,2016,09,28,12,13.4,-59.8,1009.0,50.0,TS,-59.81,4.45,-59.19,22.18
MATTHEW,2016,09,28,18,13.6,-61.2,1008.0,50.0,TS,-61.32,4.24,-60.45,22.7
MATTHEW,2016,09,29,00,13.9,-62.6,1004.0,55.0,TS,-62.4,4.16,-62.12,23.55
MATTHEW,2016,09,29,06,14.0,-64.0,1002.0,55.0,TS,-63.76,3.79,-63.52,24.12
MATTHEW,2016,09,29,12,14.1,-65.5,995.0,60.0,TS,-65.24,3.32,-64.99,24.78
MATTHEW,2016,09,29,18,14.2,-66.9,993.0,65.0,TS,-66.49,2.87,-66.49,25.53
MATTHEW,2016,09,30,00,14.2,-68.1,987.0,70.0,TS,-67.41,2.45,-67.93,26.22
MATTHEW,2016,09,30,06,14.0,-69.3,979.0,85.0,Cat1,-68.57,1.63,-69.11,26.68
MATTHEW,2016,09,30,12,13.8,-70.4,968.0,100.0,Cat2,-69.39,1.02,-70.44,27.25
MATTHEW,2016,09,30,18,13.5,-71.2,955.0,120.0,Cat3,-70.5,-0.07,-70.88,27.34
MATTHEW,2016,10,01,00,13.4,-71.9,942.0,145.0,Cat4,-71.37,-0.81,-71.37,27.61
MATTHEW,2016,10,01,06,13.4,-72.5,942.0,140.0,Cat4,-71.95,-1.26,-71.95,28.06
MATTHEW,2016,10,01,12,13.4,-73.1,944.0,135.0,Cat4,-72.53,-1.74,-72.53,28.54
MATTHEW,2016,10,01,18,13.4,-73.3,942.0,130.0,Cat4,-73.34,-2.31,-72.12,28.05
MATTHEW,2016,10,02,00,13.5,-73.5,940.0,130.0,Cat4,-73.52,-2.39,-72.33,28.32
MATTHEW,2016,10,02,06,13.7,-73.9,941.0,125.0,Cat3,-74.18,-2.67,-72.46,28.47
MATTHEW,2016,10,02,12,14.0,-74.3,947.0,130.0,Cat4,-74.26,-2.65,-73.13,29.53
MATTHEW,2016,10,02,18,14.2,-74.7,945.0,135.0,Cat4,-75.19,-3.07,-73.02,29.26
MATTHEW,2016,10,03,00,14.5,-75.0,944.0,130.0,Cat4,-79.5,14.42,-70.5,14.55
MATTHEW,2016,10,03,06,14.9,-75.0,942.0,125.0,Cat3,-79.5,14.8,-70.5,14.96
MATTHEW,2016,10,03,12,15.4,-75.0,941.0,125.0,Cat3,-78.26,28.92,-71.23,6.9
MATTHEW,2016,10,03,18,15.9,-74.9,938.0,125.0,Cat3,-76.73,32.76,-72.12,3.37
MATTHEW,2016,10,04,00,16.6,-74.6,934.0,130.0,Cat4,-77.75,30.14,-70.91,7.86
MATTHEW,2016,10,04,06,17.5,-74.4,934.0,130.0,Cat4,-78.35,26.75,-70.22,11.99
MATTHEW,2016,10,04,11,18.3,-74.3,935.0,130.0,Cat4,-78.8,18.28,-69.8,18.31
MATTHEW,2016,10,04,12,18.4,-74.3,937.0,125.0,Cat3,-78.8,18.23,-69.8,18.5
MATTHEW,2016,10,04,18,19.3,-74.3,947.0,120.0,Cat3,-78.8,19.14,-69.8,19.39
MATTHEW,2016,10,05,00,20.1,-74.3,949.0,115.0,Cat3,-77.88,8.69,-70.35,27.19
MATTHEW,2016,10,05,06,20.7,-74.4,960.0,110.0,Cat2,-75.69,3.94,-72.07,34.09
MATTHEW,2016,10,05,12,21.4,-74.8,962.0,105.0,Cat2,-75.6,4.01,-72.85,36.0
MATTHEW,2016,10,05,18,22.2,-75.4,963.0,105.0,Cat2,-76.12,4.08,-73.47,37.41
MATTHEW,2016,10,06,00,23.0,-76.0,960.0,105.0,Cat2,-76.44,4.13,-74.26,39.23
MATTHEW,2016,10,06,06,23.8,-76.7,952.0,110.0,Cat2,-77.02,3.98,-75.0,40.92
MATTHEW,2016,10,06,12,24.7,-77.5,937.0,120.0,Cat3,-77.81,3.6,-75.73,42.66
MATTHEW,2016,10,06,18,25.7,-78.3,937.0,120.0,Cat3,-78.63,3.13,-76.42,44.49
MATTHEW,2016,10,07,00,26.7,-79.0,937.0,115.0,Cat3,-79.2,2.77,-77.14,46.66
MATTHEW,2016,10,07,06,27.7,-79.7,939.0,110.0,Cat2,-80.17,1.89,-77.53,47.83
MATTHEW,2016,10,07,12,28.9,-80.3,944.0,105.0,Cat2,-80.65,1.55,-78.13,50.17
MATTHEW,2016,10,07,18,29.7,-80.7,946.0,100.0,Cat2,-84.08,52.83,-76.65,19.59
MATTHEW,2016,10,08,00,30.7,-80.6,949.0,95.0,Cat1,-85.1,30.29,-76.1,30.84
MATTHEW,2016,10,08,06,31.6,-80.6,953.0,85.0,Cat1,-82.61,59.62,-77.26,15.71
MATTHEW,2016,10,08,09,32.1,-80.5,957.0,85.0,Cat1,-79.98,58.69,-79.04,7.93
MATTHEW,2016,10,08,12,32.5,-79.9,963.0,80.0,Cat1,-79.91,58.36,-78.07,10.79
MATTHEW,2016,10,08,15,33.0,-79.5,967.0,75.0,Cat1,-79.39,57.73,-77.84,11.56
MATTHEW,2016,10,08,18,33.5,-79.0,973.0,70.0,TS,-78.34,56.3,-77.91,11.54
MATTHEW,2016,10,09,00,33.9,-77.3,981.0,70.0,TS,-77.18,54.36,-75.93,15.3
MATTHEW,2016,10,09,06,34.7,-76.0,983.0,70.0,TS,-75.54,52.97,-75.08,17.0
MATTHEW,2016,10,09,12,35.0,-74.5,984.0,65.0,TS,-74.03,51.54,-73.73,18.76
MATTHEW,2016,10,09,18,35.2,-72.8,987.0,60.0,TS,-72.32,50.16,-72.16,20.38
MATTHEW,2016,10,10,00,35.3,-71.1,990.0,55.0,TS,-70.59,48.95,-70.59,21.65
NICOLE,2016,10,04,06,23.2,-59.8,1007.0,35.0,TD,-60.79,14.34,-58.25,31.41
NICOLE,2016,10,04,12,23.5,-60.3,1005.0,40.0,TS,-61.56,14.61,-58.49,31.6
NICOLE,2016,10,04,18,23.8,-60.7,1002.0,45.0,TS,-61.65,14.67,-59.18,32.25
NICOLE,2016,10,05,00,24.1,-61.2,1001.0,45.0,TS,-62.12,14.82,-59.69,32.69
NICOLE,2016,10,05,06,24.4,-61.7,1001.0,45.0,TS,-62.14,14.88,-60.63,33.46
NICOLE,2016,10,05,12,24.7,-62.5,1001.0,45.0,TS,-63.15,14.95,-61.21,33.84
NICOLE,2016,10,05,18,25.1,-63.3,1000.0,50.0,TS,-64.79,15.4,-61.22,33.67
NICOLE,2016,10,06,00,25.7,-63.9,999.0,50.0,TS,-65.08,15.61,-62.08,34.77
NICOLE,2016,10,06,06,26.2,-64.5,995.0,55.0,TS,-66.82,16.84,-61.68,33.95
NICOLE,2016,10,06,12,26.7,-64.8,991.0,60.0,TS,-67.44,17.69,-61.71,33.98
NICOLE,2016,10,06,18,27.3,-65.1,980.0,75.0,Cat1,-67.74,18.17,-62.01,34.66
NICOLE,2016,10,07,00,27.5,-65.2,969.0,90.0,Cat1,-69.7,27.49,-60.7,27.51
NICOLE,2016,10,07,06,27.6,-65.2,970.0,75.0,Cat1,-64.82,38.22,-64.82,16.98
NICOLE,2016,10,07,12,27.6,-65.2,985.0,60.0,TS,-61.26,22.78,-68.93,34.05
NICOLE,2016,10,07,18,27.2,-65.3,992.0,55.0,TS,-61.09,23.71,-69.4,32.0
NICOLE,2016,10,08,00,26.6,-65.4,997.0,50.0,TS,-61.19,23.09,-69.5,31.44
NICOLE,2016,10,08,06,26.0,-65.5,1002.0,40.0,TS,-61.4,21.88,-69.45,31.62
NICOLE,2016,10,08,12,25.5,-65.6,1002.0,40.0,TS,-61.5,21.35,-69.55,31.17
NICOLE,2016,10,08,18,25.0,-65.7,1000.0,45.0,TS,-61.76,29.9,-69.43,18.39
NICOLE,2016,10,09,00,24.6,-65.6,999.0,45.0,TS,-61.48,28.66,-69.57,19.04
NICOLE,2016,10,09,06,24.1,-65.5,996.0,55.0,TS,-63.47,33.42,-66.88,13.48
NICOLE,2016,10,09,12,24.0,-65.4,993.0,55.0,TS,-66.78,34.57,-63.36,14.72
NICOLE,2016,10,09,18,24.1,-65.3,992.0,55.0,TS,-67.94,33.3,-62.21,16.7
NICOLE,2016,10,10,00,24.3,-65.2,992.0,50.0,TS,-69.7,24.25,-60.7,24.34
NICOLE,2016,10,10,06,24.8,-65.2,992.0,50.0,TS,-69.7,24.74,-60.7,24.84
NICOLE,2016,10,10,12,25.4,-65.2,992.0,50.0,TS,-69.31,20.64,-60.98,28.87
NICOLE,2016,10,10,18,26.0,-65.3,992.0,50.0,TS,-68.32,17.51,-61.91,32.65
NICOLE,2016,10,11,00,26.5,-65.5,992.0,50.0,TS,-68.82,18.66,-61.87,32.5
NICOLE,2016,10,11,06,26.8,-65.6,991.0,50.0,TS,-67.64,16.68,-62.99,35.26
NICOLE,2016,10,11,12,27.1,-65.8,987.0,60.0,TS,-65.86,16.11,-64.97,37.72
NICOLE,2016,10,11,18,27.2,-66.2,980.0,70.0,TS,-66.68,16.0,-64.96,37.67
NICOLE,2016,10,12,00,27.4,-66.6,976.0,75.0,Cat1,-67.87,16.23,-64.63,37.2
NICOLE,2016,10,12,06,27.6,-66.8,973.0,85.0,Cat1,-70.44,20.34,-62.91,32.93
NICOLE,2016,10,12,12,28.0,-66.9,969.0,95.0,Cat1,-71.08,32.66,-62.63,24.71
NICOLE,2016,10,12,18,28.7,-66.8,962.0,105.0,Cat2,-70.07,37.14,-63.19,22.33
NICOLE,2016,10,13,00,29.6,-66.5,954.0,115.0,Cat3,-69.95,37.39,-62.75,23.78
NICOLE,2016,10,13,06,30.6,-66.2,950.0,120.0,Cat3,-67.74,41.41,-64.0,21.27
NICOLE,2016,10,13,12,31.6,-65.3,956.0,110.0,Cat2,-66.98,41.93,-63.01,22.71
NICOLE,2016,10,13,15,32.3,-64.7,959.0,105.0,Cat2,-65.97,42.65,-62.78,23.1
NICOLE,2016,10,13,18,33.0,-63.9,962.0,95.0,Cat1,-64.68,43.22,-62.45,23.56
NICOLE,2016,10,14,00,34.0,-62.1,967.0,85.0,Cat1,-62.98,43.57,-60.6,25.15
NICOLE,2016,10,14,06,34.9,-60.5,972.0,75.0,Cat1,-61.19,44.03,-59.22,26.31
NICOLE,2016,10,14,12,35.6,-58.9,975.0,70.0,TS,-59.43,44.32,-57.81,27.28
NICOLE,2016,10,14,18,36.4,-56.5,977.0,65.0,TS,-57.14,44.54,-55.35,28.63
NICOLE,2016,10,15,00,37.2,-54.2,974.0,65.0,TS,-55.28,44.77,-52.68,30.09
NICOLE,2016,10,15,06,38.0,-52.6,965.0,75.0,Cat1,-53.65,45.29,-51.13,31.12
NICOLE,2016,10,15,12,38.7,-51.1,960.0,75.0,Cat1,-51.55,45.86,-50.23,31.74
NICOLE,2016,10,15,18,39.0,-49.8,961.0,75.0,Cat1,-50.39,45.95,-48.81,32.27
NICOLE,2016,10,16,00,39.3,-48.7,961.0,75.0,Cat1,-47.67,45.87,-49.35,32.51
NICOLE,2016,10,16,06,39.1,-48.0,962.0,70.0,TS,-47.06,45.61,-48.56,32.39
NICOLE,2016,10,16,12,38.9,-47.2,963.0,70.0,TS,-48.81,45.18,-45.26,33.03
NICOLE,2016,10,16,18,39.4,-46.4,964.0,65.0,TS,-49.12,44.73,-43.45,34.6
NICOLE,2016,10,17,00,40.1,-45.8,965.0,65.0,TS,-49.14,44.56,-42.31,36.16
NICOLE,2016,10,17,06,40.6,-45.5,965.0,65.0,TS,-47.46,46.48,-43.26,35.14
NICOLE,2016,10,17,12,40.9,-45.1,966.0,65.0,TS,-46.74,46.92,-43.16,35.24
NICOLE,2016,10,17,18,41.8,-43.6,966.0,65.0,TS,-46.18,47.0,-40.8,37.05
NICOLE,2016,10,18,00,43.5,-41.9,966.0,60.0,TS,-44.47,48.56,-39.13,38.84
NICOLE,2016,10,18,06,45.6,-39.7,966.0,55.0,TS,-43.8,48.07,-35.55,43.41
NICOLE,2016,10,18,12,49.0,-38.5,966.0,55.0,TS,-43.0,48.87,-34.0,49.12
NICOLE,2016,10,18,18,53.0,-38.5,967.0,50.0,TS,-42.81,54.71,-34.17,51.48
NICOLE,2016,10,19,00,55.1,-38.0,968.0,50.0,TS,-41.73,58.38,-34.19,52.14
NICOLE,2016,10,19,06,57.0,-37.0,969.0,50.0,TS,-41.29,58.72,-32.68,55.46
NICOLE,2016,10,19,12,59.0,-36.5,969.0,50.0,TS,-36.37,64.59,-36.37,53.41
OTTO,2016,11,17,18,12.5,-80.7,1006.0,20.0,TD,-79.48,-12.89,-79.88,38.98
OTTO,2016,11,18,00,12.3,-81.3,1005.0,20.0,TD,-79.53,-12.82,-80.95,41.68
OTTO,2016,11,18,06,11.8,-81.7,1005.0,20.0,TD,-79.87,-14.2,-81.32,42.51
OTTO,2016,11,18,12,11.4,-82.0,1005.0,20.0,TD,-77.5,11.36,-86.5,11.53
OTTO,2016,11,18,18,11.2,-82.0,1005.0,20.0,TD,-77.5,11.18,-86.5,11.26
OTTO,2016,11,19,00,11.1,-82.0,1005.0,25.0,TD,-80.56,39.56,-81.11,-19.31
OTTO,2016,11,19,06,11.0,-81.8,1005.0,25.0,TD,-80.46,39.2,-80.85,-18.51
OTTO,2016,11,19,12,10.9,-81.5,1005.0,25.0,TD,-80.19,38.26,-80.6,-17.73
OTTO,2016,11,19,18,10.8,-81.2,1005.0,25.0,TD,-79.97,37.52,-80.29,-16.87
OTTO,2016,11,20,00,10.7,-80.8,1005.0,25.0,TD,-79.77,36.89,-79.77,-15.49
OTTO,2016,11,20,06,10.7,-80.4,1005.0,25.0,TD,-79.77,36.78,-79.06,-13.61
OTTO,2016,11,20,12,10.9,-80.0,1004.0,25.0,TD,-79.54,36.3,-78.57,-12.23
OTTO,2016,11,20,18,11.1,-79.7,1002.0,30.0,TD,-79.28,35.84,-78.28,-11.42
OTTO,2016,11,21,00,11.3,-79.4,1002.0,30.0,TD,-78.5,34.45,-78.5,-11.85
OTTO,2016,11,21,06,11.3,-79.3,1002.0,35.0,TD,-78.4,34.26,-78.4,-11.66
OTTO,2016,11,21,12,11.3,-79.2,1001.0,40.0,TS,-76.92,30.21,-79.89,-13.38
OTTO,2016,11,21,18,11.1,-79.1,1000.0,45.0,TS,-74.6,11.06,-83.6,11.2
OTTO,2016,11,22,00,10.8,-79.1,998.0,50.0,TS,-74.6,10.77,-83.6,10.87
OTTO,2016,11,22,06,10.6,-79.1,992.0,55.0,TS,-76.84,-8.21,-79.78,35.05
OTTO,2016,11,22,12,10.4,-79.2,986.0,60.0,TS,-78.7,-13.08,-77.94,32.34
OTTO,2016,11,22,18,10.5,-79.4,986.0,60.0,TS,-78.87,-13.37,-78.13,32.81
OTTO,2016,11,23,00,10.6,-79.6,987.0,60.0,TS,-79.04,-13.66,-78.33,33.31
OTTO,2016,11,23,06,10.8,-80.0,991.0,60.0,TS,-79.39,-14.31,-78.71,34.32
OTTO,2016,11,23,12,11.0,-80.4,994.0,60.0,TS,-79.59,-14.69,-79.23,35.78
OTTO,2016,11,23,18,11.2,-81.1,990.0,65.0,TS,-80.04,-15.75,-80.04,38.15
OTTO,2016,11,24,00,11.2,-81.8,980.0,80.0,Cat1,-80.57,-17.38,-80.74,40.36
OTTO,2016,11,24,06,11.1,-82.4,978.0,90.0,Cat1,-81.1,-19.33,-81.26,42.14
OTTO,2016,11,24,12,11.0,-83.0,975.0,100.0,Cat2,-81.69,-21.83,-81.69,43.83
OTTO,2016,11,24,17,11.0,-83.8,975.0,100.0,Cat2,-82.35,-25.06,-82.35,47.06
OTTO,2016,11,24,18,11.0,-83.9,978.0,95.0,Cat1,-82.39,-25.32,-82.46,47.68
OTTO,2016,11,25,00,10.9,-84.9,992.0,65.0,TS,-83.13,-30.05,-83.28,52.95
OTTO,2016,11,25,03,10.7,-85.6,993.0,60.0,TS,-83.68,-34.69,-83.75,56.73
OTTO,2016,11,25,06,10.6,-86.2,994.0,60.0,TS,-84.09,-38.94,-84.14,60.81
OTTO,2016,11,25,12,10.3,-87.5,995.0,55.0,TS,-84.85,-50.47,-84.87,71.5
OTTO,2016,11,25,18,10.0,-88.8,997.0,50.0,TS,-85.35,-65.13,-85.35,85.05
OTTO,2016,11,26,00,9.7,-90.2,1000.0,45.0,TS,-85.5,96.82,-85.5,-78.1
OTTO,2016,11,26,06,9.4,-91.7,1003.0,40.0,TS,-85.18,78.19,-85.21,-60.47
OTTO,2016,11,26,12,9.1,-93.3,1005.0,30.0,TD,-84.42,-44.7,-84.42,62.9
ARLENE,2017,04,16,06,35.8,-50.3,992.0,55.0,TS,-47.92,41.63,-52.36,29.4
ARLENE,2017,04,16,12,35.1,-49.5,989.0,55.0,TS,-47.1,40.82,-51.59,28.83
ARLENE,2017,04,16,18,34.4,-48.7,986.0,55.0,TS,-46.46,40.19,-50.62,28.12
ARLENE,2017,04,17,00,33.7,-47.8,987.0,50.0,TS,-45.88,39.64,-49.39,27.34
ARLENE,2017,04,17,06,33.2,-47.0,988.0,45.0,TS,-45.22,39.16,-48.45,26.87
ARLENE,2017,04,17,12,32.7,-46.1,989.0,45.0,TS,-44.45,38.65,-47.42,26.42
ARLENE,2017,04,17,18,32.3,-45.3,991.0,40.0,TS,-44.1,38.4,-46.16,25.98
ARLENE,2017,04,18,00,32.1,-44.7,993.0,40.0,TS,-42.63,37.62,-46.49,26.2
ARLENE,2017,04,18,06,31.9,-44.4,994.0,35.0,TD,-41.67,36.79,-46.9,26.55
ARLENE,2017,04,18,12,31.6,-44.1,995.0,35.0,TD,-41.65,36.75,-46.3,26.03
ARLENE,2017,04,18,18,31.1,-43.5,996.0,30.0,TD,-43.33,37.29,-43.33,24.91
ARLENE,2017,04,19,00,31.1,-42.6,996.0,30.0,TD,-43.26,37.18,-41.62,25.18
ARLENE,2017,04,19,06,31.3,-41.8,996.0,30.0,TD,-43.44,36.99,-39.89,25.92
ARLENE,2017,04,19,12,31.7,-41.1,996.0,30.0,TD,-42.76,37.32,-39.18,26.38
ARLENE,2017,04,19,18,32.1,-40.4,996.0,30.0,TD,-42.81,37.18,-37.78,27.39
ARLENE,2017,04,20,00,32.8,-39.6,996.0,30.0,TD,-43.57,35.62,-35.57,30.29
ARLENE,2017,04,20,06,33.8,-39.2,994.0,35.0,TD,-43.45,31.84,-34.92,35.53
ARLENE,2017,04,20,12,35.4,-39.6,994.0,35.0,TD,-43.1,31.63,-35.99,38.8
ARLENE,2017,04,20,18,37.3,-40.7,992.0,40.0,TS,-42.71,31.91,-38.46,42.36
ARLENE,2017,04,21,00,39.0,-43.0,990.0,45.0,TS,-43.76,32.9,-41.93,44.92
ARLENE,2017,04,21,06,40.0,-46.3,990.0,45.0,TS,-46.02,33.52,-46.21,46.5
ARLENE,2017,04,21,12,39.9,-49.3,990.0,45.0,TS,-46.88,34.22,-51.41,46.12
ARLENE,2017,04,21,18,38.5,-50.8,992.0,40.0,TS,-46.48,36.6,-55.08,40.79
ARLENE,2017,04,22,00,36.3,-51.2,994.0,40.0,TS,-48.14,41.4,-54.01,30.51
ARLENE,2017,04,22,06,34.7,-50.0,996.0,40.0,TS,-46.76,39.4,-53.02,29.35
ARLENE,2017,04,22,12,32.8,-48.7,999.0,35.0,TD,-47.35,39.21,-49.68,26.08
ARLENE,2017,04,22,18,31.9,-46.4,1001.0,30.0,TD,-46.22,38.41,-46.22,25.39
BRET,2017,06,18,18,7.5,-49.6,1008.0,30.0,TD,-49.79,0.55,-49.0,14.34
BRET,2017,06,19,00,7.8,-51.7,1008.0,35.0,TD,-51.84,0.53,-51.12,14.95
BRET,2017,06,19,06,8.1,-53.9,1007.0,35.0,TD,-54.13,0.45,-53.19,15.58
